,source,target,oneway,lanes,bridge,frequency,highway,num of detections,width,osmid,geometry,ref,service,maxspeed,length,access,name,tunnel,log_date
113,700015742,700015736,False,,,0.5,tertiary,1,,34176488,"LINESTRING (2.609574 39.5600276, 2.6098837 39.55987, 2.6101499 39.5597122)",Ma-1046,,40,60.598,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
114,3748900995,317813613,True,,,0.5,residential,1,,55695595,"LINESTRING (2.6132773 39.5710277, 2.6130572 39.5707609, 2.6132121 39.5706788, 2.6134347 39.5705968, 2.6135798 39.570552, 2.6137443 39.5705371, 2.6141992 39.5705296, 2.614383 39.5705669, 2.6145379 39.5706117, 2.6147024 39.570634, 2.6147991 39.570634, 2.6151209 39.5706087)",,,,219.815,,,,"03/11/2020, 19:57:46"
115,3748900995,3748900976,True,,,0.5,residential,1,,451062965,"LINESTRING (2.6132773 39.5710277, 2.61351 39.5709565, 2.6137967 39.5709052, 2.6140691 39.5708813, 2.6143796 39.5708987)",,,,96.869,,Carrer de les Illes Balears,,"03/11/2020, 19:57:46"
116,627795075,3748900984,True,,,1.0,residential,1,,371314058,"LINESTRING (2.6148064 39.5710488, 2.6149267 39.5710134, 2.6151646 39.5709657)",,,,32.107,,,,"03/11/2020, 19:57:46"
117,627795077,627795075,True,,,0.5,residential,1,,27934093,"LINESTRING (2.6163766 39.5710722, 2.6160239 39.5709915, 2.6157592 39.5709482, 2.6155717 39.570958, 2.6151856 39.5710281, 2.6149602 39.5710487, 2.6148064 39.5710488)",,,,137.47400000000002,,Carrer de les Illes Balears,,"03/11/2020, 19:57:46"
118,627795077,3748900990,True,,,0.5,residential,1,,371314081,"LINESTRING (2.6163766 39.5710722, 2.6164813 39.5710317, 2.6167002 39.5709959)",,,,29.221,,,,"03/11/2020, 19:57:46"
119,1248430217,1261877476,False,,,0.3333333333333333,service,1,,117628948,,,,,14.466,designated,Carretera vella,,"03/11/2020, 19:57:46"
120,1248430217,1261877527,False,,,0.3333333333333333,footway,1,,110514353,"LINESTRING (2.6232497 39.5641389, 2.6232893 39.5641594, 2.6233754 39.5643634, 2.6234073 39.5645084, 2.6234296 39.5647296, 2.6234835 39.5649261, 2.6235763 39.5651548, 2.6236751 39.5653933, 2.6235894 39.565734, 2.6235954 39.5659069, 2.6236115 39.5661264, 2.6235586 39.5662467, 2.623589 39.5663887, 2.6237484 39.5666517, 2.6238313 39.566868, 2.6238419 39.5669527, 2.6238325 39.5670002)",,,,330.34499999999997,,Sender de llevant,,"03/11/2020, 19:57:46"
121,1248430217,1248430283,False,,,0.3333333333333333,service,1,,117628948,"LINESTRING (2.6232497 39.5641389, 2.6232263 39.5641991, 2.6231618 39.5643374, 2.6230972 39.5645061, 2.622882 39.56486, 2.6227313 39.5652638, 2.6226021 39.5654297, 2.6224981 39.5654989, 2.6223331 39.5655874, 2.6218371 39.5658822, 2.6214991 39.5660821, 2.6213777 39.5661065)",,,,284.55100000000004,designated,Carretera vella,,"03/11/2020, 19:57:46"
122,3748901001,699837016,True,,,0.5,residential,1,,371314079,"LINESTRING (2.6181609 39.5710693, 2.6183262 39.5711399, 2.6183771 39.5711928)",,,,23.522,,,,"03/11/2020, 19:57:46"
123,3748901001,3748901009,True,,,0.5,residential,1,,451062965,"LINESTRING (2.6181609 39.5710693, 2.6183952 39.5711289, 2.618645 39.5711371)",,,,42.579,,Carrer de les Illes Balears,,"03/11/2020, 19:57:46"
124,700015759,700015736,False,,,1.0,service,1,,55702248,"LINESTRING (2.6105273 39.5617247, 2.6101918 39.5614158, 2.6101767 39.5613463, 2.6108628 39.5602113, 2.6109129 39.5601534, 2.6109229 39.5600607, 2.6108978 39.5599951, 2.6108428 39.5599449, 2.6107476 39.559914, 2.6101499 39.5597122)",,,,289.65999999999997,,,,"03/11/2020, 19:57:46"
125,3748901009,3748901011,True,,,1.0,residential,1,,451062965,"LINESTRING (2.618645 39.5711371, 2.6188603 39.571095, 2.6191422 39.5710407, 2.6193541 39.5710543, 2.6195568 39.5711107, 2.6196639 39.571162)",,,,91.44800000000001,,Carrer de les Illes Balears,,"03/11/2020, 19:57:46"
126,3748901011,3748900972,False,,,1.0,service,1,,371314086,"LINESTRING (2.6196639 39.571162, 2.6197191 39.5710885, 2.6196858 39.5710418, 2.6193706 39.5709327, 2.6191374 39.570896, 2.6187651 39.5708822)",,,,97.334,,,,"03/11/2020, 19:57:46"
127,368237715,1408797942,False,,,0.5,living_street,1,,32725262,"LINESTRING (2.6245605 39.5574689, 2.6247051 39.557445, 2.6248322 39.5574612, 2.6250269 39.5575248, 2.6251674 39.5575812, 2.6254112 39.5576082)",,,,76.545,,,,"03/11/2020, 19:57:46"
128,368237715,3086399422,False,,,0.5,"['service', 'steps']",1,,"[304118691, 304118686]","LINESTRING (2.6245605 39.5574689, 2.6246475 39.5575196, 2.6247749 39.5575617, 2.6247607 39.557619, 2.6247318 39.5576214, 2.6246262 39.55763, 2.6244776 39.5576682, 2.6244697 39.5576909, 2.6243413 39.5579913)",,alley,,90.52600000000001,,carrer de la Portassa,,"03/11/2020, 19:57:46"
129,693608600,693608616,False,,yes,0.3333333333333333,footway,1,,"[55170714, 55170715, 55170718]","LINESTRING (2.6190559 39.5641338, 2.619104 39.5640969, 2.6191516 39.5640546, 2.6190932 39.5640055, 2.6191053 39.5640007)",,,,20.618000000000002,,,,"03/11/2020, 19:57:46"
130,693608600,2776043923,False,,,0.3333333333333333,pedestrian,1,,218519358,"LINESTRING (2.6190559 39.5641338, 2.6190161 39.5640993, 2.6189801 39.5640472, 2.618959 39.5639801, 2.6188958 39.5639129, 2.6187933 39.5638448, 2.6187545 39.5637992, 2.6187876 39.5637367, 2.6188458 39.5636898, 2.618893 39.5636596, 2.6189836 39.5635702, 2.6190663 39.5634987, 2.6191584 39.5634464, 2.6192463 39.5634121, 2.6193451 39.5634102, 2.6193914 39.5634379)",,,,121.264,,,,"03/11/2020, 19:57:46"
131,693608600,693608673,False,,,0.3333333333333333,pedestrian,1,,218519358,"LINESTRING (2.6190559 39.5641338, 2.619084 39.5641987, 2.6191332 39.5642575, 2.6192144 39.564299, 2.6192629 39.5643121, 2.6193361 39.5643047, 2.6194209 39.5642654, 2.6194518 39.5642117, 2.6194533 39.5641841)",,,,52.56,,,,"03/11/2020, 19:57:46"
132,2277558426,560055803,False,,,0.3333333333333333,footway,1,,488473725,,,,,28.32,,,,"03/11/2020, 19:57:46"
133,2277558426,699940305,False,,,0.3333333333333333,service,1,,117629091,"LINESTRING (2.6203705 39.5613663, 2.620408 39.5614472, 2.6204099 39.5615566, 2.6203272 39.5615849)",,,,29.475,designated,Carretera antiga / Camí del polvorí,,"03/11/2020, 19:57:46"
134,2277558426,699940217,False,,,0.3333333333333333,service,1,,117629091,"LINESTRING (2.6203705 39.5613663, 2.6202865 39.561318, 2.6201728 39.5612641, 2.619998 39.5612102, 2.6198232 39.561163, 2.6196658 39.5611563, 2.6192969 39.5611906)",,,,97.80799999999999,designated,Carretera antiga / Camí del polvorí,,"03/11/2020, 19:57:46"
135,1225505951,1225505809,False,,,0.3333333333333333,footway,1,,106526167,"LINESTRING (2.609631 39.5591553, 2.6098948 39.5592937, 2.610255 39.5596358)",,,,76.35,,Carrer Josep Sampol,,"03/11/2020, 19:57:46"
136,1225505951,700015708,False,,,0.3333333333333333,residential,1,,106526190,"LINESTRING (2.609631 39.5591553, 2.609686 39.5590994, 2.6097661 39.5589566, 2.6098713 39.5587944, 2.6099614 39.5586362)",,,,64.479,,Carrer Josep Sampol,,"03/11/2020, 19:57:46"
137,1225505951,700015666,False,,,0.3333333333333333,residential,1,,106526190,"LINESTRING (2.609631 39.5591553, 2.6095758 39.5592114, 2.6094106 39.5593272, 2.6091752 39.5594971, 2.609005 39.5596322)",,,,75.556,,Carrer Josep Sampol,,"03/11/2020, 19:57:46"
138,4807660710,317813025,False,,,0.3333333333333333,track,1,,108910151,,,,,6.995,no,,,"03/11/2020, 19:57:46"
139,4807660710,317813046,False,,,0.3333333333333333,track,1,,108910151,"LINESTRING (2.6195312 39.56662, 2.6195339 39.5666643, 2.6195789 39.5667143, 2.6197083 39.5668505, 2.619851 39.5669821)",,,,49.542,no,,,"03/11/2020, 19:57:46"
140,4807660710,1594916410,False,,,0.3333333333333333,footway,1,,108911462,"LINESTRING (2.6195312 39.56662, 2.6194521 39.56659, 2.6193063 39.5665249, 2.6190527 39.5664271, 2.618895 39.5663399, 2.6187545 39.566229, 2.6183671 39.5659964, 2.6182197 39.5659621, 2.6178667 39.5659145, 2.6177536 39.565859, 2.6175445 39.5658088, 2.61738 39.565719, 2.617212 39.5656529, 2.6170269 39.5656344, 2.6167355 39.5655763, 2.616643 39.5655948, 2.6160208 39.5656486)",,,,333.55999999999995,,,,"03/11/2020, 19:57:46"
141,693608616,693608600,False,,yes,1.0,footway,1,,"[55170714, 55170715, 55170718]","LINESTRING (2.6191053 39.5640007, 2.6190932 39.5640055, 2.6191516 39.5640546, 2.619104 39.5640969, 2.6190559 39.5641338)",,,,20.618000000000002,,,,"03/11/2020, 19:57:46"
142,4807661736,1357498281,False,,,1.0,path,1,,488473694,"LINESTRING (2.6137028 39.5666872, 2.613617 39.5666799, 2.6134936 39.5666758, 2.6133957 39.5666934, 2.6131744 39.5667606, 2.6130261 39.5667932)",,,,60.21,,,,"03/11/2020, 19:57:46"
143,1248430254,317813025,False,,,0.3333333333333333,service,1,,117628948,"LINESTRING (2.6203689 39.5662433, 2.6202181 39.5663399, 2.6200707 39.5664456, 2.6198274 39.5665302, 2.6195795 39.5665693)",,,,78.632,designated,Carretera vella,,"03/11/2020, 19:57:46"
144,1248430254,1248430283,False,,,0.3333333333333333,service,1,,117628948,"LINESTRING (2.6203689 39.5662433, 2.6205677 39.5661092, 2.6207325 39.5660552, 2.6209429 39.5660606, 2.6210472 39.5660748, 2.6211603 39.5660795, 2.6212994 39.5660935, 2.6213777 39.5661065)",,,,93.718,designated,Carretera vella,,"03/11/2020, 19:57:46"
145,1248430254,317813046,False,,,0.3333333333333333,path,1,,216998778,"LINESTRING (2.6203689 39.5662433, 2.6202523 39.5664065, 2.6201001 39.566652, 2.619851 39.5669821)",,,,93.437,,,,"03/11/2020, 19:57:46"
146,1357490350,317813453,False,,,1.0,footway,1,,121208691,"LINESTRING (2.622158 39.5697719, 2.6221253 39.5698, 2.621955 39.5698568, 2.6218357 39.5698693, 2.621656 39.5698827, 2.6214736 39.5699902, 2.6211316 39.5699737, 2.6207882 39.5698817, 2.6203225 39.5698522)",,,,166.163,,,,"03/11/2020, 19:57:46"
147,317812912,1261877534,False,,,0.3333333333333333,service,1,,28913499,"LINESTRING (2.6191306 39.5646728, 2.619047 39.5647838, 2.6189969 39.5648399)",,driveway,,21.845,no,,,"03/11/2020, 19:57:46"
148,317812912,772164008,False,,,0.3333333333333333,service,1,,28913499,"LINESTRING (2.6191306 39.5646728, 2.619156 39.5646198, 2.6191942 39.5645663, 2.6192229 39.5645233, 2.6192997 39.5644663, 2.6194028 39.5644343, 2.6194941 39.5643859, 2.619567 39.5643351, 2.6196169 39.5642739, 2.6196431 39.5641909)",,driveway,,72.576,no,,,"03/11/2020, 19:57:46"
149,317812912,699836984,False,,,0.3333333333333333,track,1,,55695596,"LINESTRING (2.6191306 39.5646728, 2.6188798 39.5647179, 2.6187032 39.5647796)",,,,38.696,,,,"03/11/2020, 19:57:46"
150,4807660720,317813053,False,,,0.3333333333333333,track,1,,216998780,,,,,6.768,,,,"03/11/2020, 19:57:46"
151,4807660720,1594916450,False,,,0.3333333333333333,footway,1,,146217492,"LINESTRING (2.6197956 39.5671167, 2.6196962 39.5671358, 2.6193891 39.5671937, 2.6192711 39.5672092, 2.6191544 39.5672744, 2.6190136 39.5673457, 2.6189184 39.5673838)",,,,82.13,,,,"03/11/2020, 19:57:46"
152,4807660720,2263220458,False,,,0.3333333333333333,track,1,,216998780,"LINESTRING (2.6197956 39.5671167, 2.6197158 39.5670955, 2.6195623 39.5670425, 2.6194532 39.5669927, 2.6192229 39.5668993, 2.6190896 39.5668993, 2.6189158 39.566946, 2.6186573 39.5670207, 2.6184912 39.5670807)",,,,121.41600000000001,,,,"03/11/2020, 19:57:46"
153,4807661749,2776099595,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6178807 39.5638201, 2.6180484 39.5637737, 2.6181971 39.5637243, 2.6186316 39.5633729, 2.6189378 39.5631687, 2.6190597 39.5632756, 2.6190983 39.5632686, 2.6191591 39.5632156)",,,,144.934,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
154,4807661749,4807661758,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6178807 39.5638201, 2.617721 39.5638643, 2.6174673 39.5639268)",,,,37.376,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
155,4807661749,4807661758,False,,,0.3333333333333333,path,1,,488473696,"LINESTRING (2.6178807 39.5638201, 2.6178911 39.563843, 2.6178723 39.5638854, 2.6178683 39.5639433, 2.6178535 39.5639981, 2.6177543 39.5640208, 2.6175987 39.5640364, 2.6175625 39.5640084, 2.6175477 39.5639629, 2.6174673 39.5639268)",,,,60.26,,,,"03/11/2020, 19:57:46"
156,317812923,1261877534,False,,,0.25,service,1,,28913499,"LINESTRING (2.6187611 39.5649384, 2.6188905 39.5648886, 2.6189969 39.5648399)",,driveway,,23.005,no,,,"03/11/2020, 19:57:46"
157,317812923,293027769,False,2,,0.25,residential,1,,108909677,"LINESTRING (2.6187611 39.5649384, 2.6174848 39.565142, 2.6157768 39.5653868)",,,40,260.642,,,,"03/11/2020, 19:57:46"
158,317812923,1248426701,False,2,,0.25,residential,1,,"[55170705, 108909677]","LINESTRING (2.6187611 39.5649384, 2.6189096 39.5649084, 2.6190686 39.5648657, 2.6192518 39.5647963, 2.6194928 39.5646596, 2.6197491 39.5644623)",,,"['40', '20']",101.786,,,,"03/11/2020, 19:57:46"
159,317812923,1248426699,False,,,0.25,service,1,,117628948,"LINESTRING (2.6187611 39.5649384, 2.6185653 39.5650159, 2.6185484 39.5650667, 2.618576 39.5651249, 2.6186166 39.5651469, 2.618649 39.5651745, 2.6187242 39.5652206, 2.6188473 39.5652562, 2.6190147 39.5652878, 2.619107 39.56533, 2.6191685 39.5653682, 2.6193804 39.5654446, 2.6194327 39.565457)",,,,114.97399999999999,designated,Carretera vella,,"03/11/2020, 19:57:46"
160,4807661758,4807661749,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6174673 39.5639268, 2.617721 39.5638643, 2.6178807 39.5638201)",,,,37.376,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
161,4807661758,4807661749,False,,,0.3333333333333333,path,1,,488473696,"LINESTRING (2.6174673 39.5639268, 2.6175477 39.5639629, 2.6175625 39.5640084, 2.6175987 39.5640364, 2.6177543 39.5640208, 2.6178535 39.5639981, 2.6178683 39.5639433, 2.6178723 39.5638854, 2.6178911 39.563843, 2.6178807 39.5638201)",,,,60.26,,,,"03/11/2020, 19:57:46"
162,4807661758,940376731,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6174673 39.5639268, 2.6172174 39.5639743, 2.6169442 39.5640322, 2.6166613 39.5640167, 2.6165603 39.564039)",,,,79.669,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
163,4807661765,1342070162,False,,,0.3333333333333333,footway,1,,121228359,"LINESTRING (2.6167545 39.5614584, 2.6167123 39.5614978, 2.616605 39.5616839, 2.6165406 39.5618989, 2.61631 39.5622215, 2.6162671 39.5623042, 2.6161651 39.5623993, 2.6161189 39.562409, 2.6159773 39.5624256, 2.6159184 39.5624779, 2.6158325 39.5625441, 2.6158004 39.5626392, 2.6155937 39.5630045, 2.6153752 39.5631644, 2.6153927 39.5632471, 2.6154276 39.5632678, 2.6154999 39.5632637, 2.6156233 39.5632595, 2.6159613 39.5632761, 2.6160645 39.5632751, 2.616251 39.5633133, 2.6164723 39.5634022, 2.6165675 39.5635201, 2.6165728 39.5635697, 2.6165353 39.5637186, 2.6164601 39.5637858, 2.6164226 39.5638592, 2.6164602 39.5639129)",,,,401.98900000000003,,,,"03/11/2020, 19:57:46"
164,4807661765,1357643998,False,,,0.3333333333333333,footway,1,,"[119432568, 121228359]","LINESTRING (2.6167545 39.5614584, 2.6168142 39.5614026, 2.6168357 39.5613572, 2.6170073 39.5612455, 2.6170824 39.5612207, 2.6172251 39.5611475, 2.6170958 39.5613194, 2.6170179 39.5614875)",,,,96.312,,,,"03/11/2020, 19:57:46"
165,4807661765,1357643998,False,,,0.3333333333333333,path,1,,488473698,"LINESTRING (2.6167545 39.5614584, 2.6168128 39.5614382, 2.6168893 39.5614309, 2.6169684 39.5614527, 2.6170179 39.5614875)",,,,25.031,,,,"03/11/2020, 19:57:46"
166,1248430283,1248495589,False,,,0.3333333333333333,footway,1,,108929528,"LINESTRING (2.6213777 39.5661065, 2.6213861 39.5660118, 2.6214379 39.565932, 2.6215057 39.5657691, 2.621681 39.5655018, 2.6217329 39.5653973, 2.6217807 39.5652467, 2.6217834 39.5648624)",,,,145.22,,,,"03/11/2020, 19:57:46"
167,1248430283,1248430254,False,,,0.3333333333333333,service,1,,117628948,"LINESTRING (2.6213777 39.5661065, 2.6212994 39.5660935, 2.6211603 39.5660795, 2.6210472 39.5660748, 2.6209429 39.5660606, 2.6207325 39.5660552, 2.6205677 39.5661092, 2.6203689 39.5662433)",,,,93.71799999999999,designated,Carretera vella,,"03/11/2020, 19:57:46"
168,1248430283,1248430217,False,,,0.3333333333333333,service,1,,117628948,"LINESTRING (2.6213777 39.5661065, 2.6214991 39.5660821, 2.6218371 39.5658822, 2.6223331 39.5655874, 2.6224981 39.5654989, 2.6226021 39.5654297, 2.6227313 39.5652638, 2.622882 39.56486, 2.6230972 39.5645061, 2.6231618 39.5643374, 2.6232263 39.5641991, 2.6232497 39.5641389)",,,,284.551,designated,Carretera vella,,"03/11/2020, 19:57:46"
169,6192358603,699940289,True,,,0.5,residential,1,,158947427,,,,,32.129,,Carrer del Dos de Maig,,"03/11/2020, 19:57:46"
